Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population
1964-SVLEA,Male,59,No,No,No,No,0,United States,California,Upland,91786,34.105493,-117.660934,48827
7297-DVYGA,Female,61,No,No,No,No,0,United States,California,West Covina,91790,34.066964,-117.937007,44099
2239-CGBUZ,Female,56,No,No,Yes,No,0,United States,California,West Covina,91791,34.061634,-117.893169,30458
0854-UYHZD,Female,21,Yes,No,Yes,Yes,3,United States,California,West Covina,91792,34.024405,-117.898722,31622
7243-LCGGZ,Female,28,Yes,No,No,No,0,United States,California,Alhambra,91801,34.090925,-118.128164,54382
8267-KFGYD,Male,53,No,No,No,Yes,1,United States,California,Alhambra,91803,34.074736,-118.145959,30635
4890-VMUAV,Male,46,No,No,No,No,0,United States,California,Alpine,91901,32.827184,-116.703729,16486
9261-WDCAF,Male,64,No,No,No,No,0,United States,California,Bonita,91902,32.67117,-117.00232,17389
3764-MNMOI,Male,49,No,No,No,No,0,United States,California,Boulevard,91905,32.677097,-116.304991,1509
7442-YGZFK,Male,31,No,No,No,No,0,United States,California,Campo,91906,32.673483,-116.472863,3133
8229-BUJHX,Female,60,No,No,Yes,Yes,1,United States,California,Chula Vista,91911,32.607964,-117.059459,71126
7449-HVPIV,Male,38,No,No,Yes,Yes,3,United States,California,Chula Vista,91913,32.64164,-116.985026,12884
5504-WSIUR,Female,38,No,No,No,No,0,United States,California,Chula Vista,91914,32.688506,-116.938632,2606
8466-PZBLH,Male,32,No,No,Yes,Yes,3,United States,California,Descanso,91916,32.912664,-116.635387,1587
8735-IJJEG,Male,27,Yes,No,Yes,No,0,United States,California,Guatay,91931,32.857946,-116.561917,796
0564-MUUQK,Female,28,Yes,No,Yes,Yes,2,United States,California,Imperial Beach,91932,32.579134,-117.119009,26662
0701-RFGFI,Female,56,No,No,Yes,Yes,6,United States,California,La Mesa,91941,32.759327,-116.99726,44652
0019-EFAEP,Female,32,No,No,No,No,0,United States,California,La Mesa,91942,32.782501,-117.01611,24005
5619-PTMIK,Female,25,Yes,No,Yes,No,0,United States,California,Lemon Grove,91945,32.733564,-117.033713,24961
3737-XBQDD,Male,57,No,No,No,No,0,United States,California,Mount Laguna,91948,32.830852,-116.444601,81
5882-CMAZQ,Female,52,No,No,Yes,Yes,2,United States,California,National City,91950,32.67102,-117.095235,62355
5846-QFDFI,Female,21,Yes,No,Yes,Yes,1,United States,California,Pine Valley,91962,32.800671,-116.483363,1604
4445-KWOKW,Female,23,Yes,No,No,No,0,United States,California,Potrero,91963,32.619465,-116.593605,905
3511-APPBJ,Male,21,Yes,No,No,No,0,United States,California,Spring Valley,91977,32.726627,-116.994608,56100
7967-HYCDE,Male,26,Yes,No,No,No,0,United States,California,Spring Valley,91978,32.730264,-116.950963,7863
2430-RRYUW,Male,32,No,No,No,No,0,United States,California,Tecate,91980,32.587557,-116.636816,91
5447-WZAFP,Female,22,Yes,No,No,No,0,United States,California,Carlsbad,92008,33.148116,-117.306043,35582
5110-CHOPY,Female,61,No,No,No,No,0,United States,California,Carlsbad,92009,33.098018,-117.258203,43161
4425-OWHWB,Female,32,No,No,No,No,0,United States,California,El Cajon,92019,32.785165,-116.862648,40995
7892-QVYKW,Female,25,Yes,No,Yes,Yes,1,United States,California,El Cajon,92020,32.79697,-116.969082,55277
9675-ICXCT,Male,23,Yes,No,Yes,No,0,United States,California,El Cajon,92021,32.832706,-116.873258,61872
4703-MQYKT,Male,43,No,No,No,No,0,United States,California,Escondido,92025,33.081478,-117.033814,49281
0602-DDUML,Female,21,Yes,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
2208-MPXIO,Female,42,No,No,Yes,Yes,2,United States,California,Escondido,92029,33.079834,-117.134275,17944
1960-UYCNN,Male,35,No,No,No,No,0,United States,California,Julian,92036,32.980678,-116.262854,3577
3190-FZATL,Male,49,No,No,No,Yes,5,United States,California,Lakeside,92040,32.909873,-116.906774,42277
7336-RLLRH,Male,42,No,No,Yes,No,0,United States,California,Oceanside,92054,33.351059,-117.420557,98239
7710-JSYOA,Female,59,No,No,Yes,Yes,1,United States,California,Pala,92059,33.384345,-117.072619,1831
9885-MFVSU,Female,59,No,No,Yes,No,0,United States,California,Poway,92064,32.984395,-117.013454,47969
0607-MVMGC,Male,33,No,No,Yes,No,0,United States,California,Ranchita,92066,33.215251,-116.53633,339
3365-SAIGS,Female,60,No,No,No,No,0,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617,7615
8022-BECSI,Male,62,No,No,No,No,0,United States,California,Santa Ysabel,92070,33.174725,-116.743329,1143
9993-LHIEB,Male,21,Yes,No,Yes,No,0,United States,California,Solana Beach,92075,33.001813,-117.263628,12173
0266-CLZKZ,Female,45,No,No,Yes,Yes,3,United States,California,San Marcos,92078,33.119028,-117.166036,6760
3977-QCRSL,Female,30,No,No,No,No,0,United States,California,Warner Springs,92086,33.323705,-116.626907,1205
0017-DINOC,Male,47,No,No,No,No,0,United States,California,Rancho Santa Fe,92091,32.99356,-117.207121,1072
7639-OPLNG,Male,56,No,No,Yes,No,0,United States,California,San Diego,92107,32.741852,-117.243453,27959
1492-QGCLU,Male,51,No,No,Yes,Yes,2,United States,California,San Diego,92109,32.787836,-117.232376,46086
7328-OWMOM,Female,63,No,No,No,No,0,United States,California,San Diego,92111,32.805518,-117.169052,46828
4418-LZMSV,Male,56,No,No,Yes,Yes,3,United States,California,San Diego,92113,32.697098,-117.116587,47431
5155-AZQPB,Female,33,No,No,Yes,Yes,1,United States,California,San Diego,92114,32.707892,-117.05512,66838
1087-GRUYI,Male,62,No,No,Yes,No,0,United States,California,San Diego,92116,32.765299,-117.122565,33083
2546-KZAAT,Male,28,Yes,No,Yes,No,0,United States,California,San Diego,92119,32.802959,-117.027095,21866
0181-RITDD,Male,42,No,No,Yes,Yes,3,United States,California,San Diego,92120,32.807867,-117.060993,25569
5989-PGKJB,Female,40,No,No,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258
8272-ONJLV,Male,57,No,No,No,No,0,United States,California,San Diego,92123,32.808814,-117.134694,25232
1488-PBLJN,Female,63,No,No,Yes,Yes,1,United States,California,San Diego,92124,32.827238,-117.089287,30206
3778-FOAQW,Female,33,No,No,Yes,No,0,United States,California,San Diego,92127,33.017518,-117.118456,20046
4452-ROHMO,Female,64,No,No,No,No,0,United States,California,San Diego,92128,33.000269,-117.072093,42733
3090-LETTY,Male,54,No,No,No,Yes,2,United States,California,San Diego,92130,32.957195,-117.202542,28201
5349-AZPEW,Female,40,No,No,Yes,Yes,3,United States,California,San Diego,92131,32.89325,-117.087091,29283
9720-JJJOR,Male,20,Yes,No,Yes,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488
8100-HZZLJ,Female,26,Yes,No,No,Yes,1,United States,California,Indio,92201,33.713891,-116.237257,56307
7398-HPYZQ,Male,30,No,No,Yes,No,0,United States,California,Beaumont,92223,33.946982,-116.977672,17721
3546-GHEAE,Male,29,Yes,No,No,No,0,United States,California,Blythe,92225,33.674583,-114.71612,24659
2550-QHZGP,Male,48,No,No,No,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804
7519-JTWQH,Female,30,No,No,No,No,0,United States,California,Calipatria,92233,33.143826,-115.497485,7857
2538-OIMXF,Female,29,Yes,No,No,Yes,1,United States,California,Cathedral City,92234,33.829583,-116.474131,43141
8543-MSDMF,Male,36,No,No,No,No,0,United States,California,Coachella,92236,33.680031,-116.171678,23170
1170-SASML,Female,33,No,No,Yes,No,0,United States,California,Desert Hot Springs,92240,33.948558,-116.516976,22796
4872-JCVCA,Female,44,No,No,Yes,No,0,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,5529
5346-BZCHP,Female,19,Yes,No,Yes,Yes,2,United States,California,Earp,92242,34.137742,-114.36514,1564
2038-LLMLM,Female,35,No,No,No,No,0,United States,California,El Centro,92243,32.770393,-115.60915,43712
1216-BGTSP,Male,30,No,No,No,No,0,United States,California,Imperial,92251,32.858595,-115.662709,14546
4138-NAXED,Male,54,No,No,No,No,0,United States,California,Joshua Tree,92252,34.167236,-116.281511,8141
0744-BIKKF,Male,39,No,No,No,No,0,United States,California,Mecca,92254,33.543835,-115.993906,8768
7483-IQWIB,Male,33,No,No,Yes,Yes,1,United States,California,Morongo Valley,92256,34.097863,-116.594561,3499
5248-KWLAR,Male,31,No,No,Yes,No,0,United States,California,Niland,92257,33.345825,-115.596574,2753
7996-MHXLW,Female,51,No,No,No,No,0,United States,California,Ocotillo,92259,32.698964,-115.886656,471
7833-PKIHD,Male,59,No,No,Yes,No,0,United States,California,Palm Desert,92260,33.694501,-116.412711,29340
7061-OVMIM,Female,57,No,No,Yes,No,0,United States,California,Palm Springs,92262,33.839989,-116.659215,24924
5153-RTHKF,Female,26,Yes,No,No,No,0,United States,California,Palm Springs,92264,33.745746,-116.514215,18884
1852-QSWCD,Male,62,No,No,Yes,Yes,1,United States,California,Palo Verde,92266,33.3249,-114.758334,291
9079-LWTFD,Male,50,No,No,No,No,0,United States,California,Pioneertown,92268,34.201108,-116.593456,354
3392-EHMNK,Female,53,No,No,Yes,Yes,3,United States,California,Thermal,92274,33.53604,-116.119222,17018
5986-WWXDV,Male,42,No,No,No,No,0,United States,California,Salton City,92275,33.28156,-115.955541,799
3061-BCKYI,Male,27,Yes,No,No,No,0,United States,California,Thousand Palms,92276,33.849263,-116.382778,6242
7228-PAQPD,Female,19,Yes,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690
7746-QYVCO,Male,57,No,No,Yes,No,0,United States,California,White Water,92282,33.972293,-116.654195,805
5804-HYIEZ,Male,40,No,No,Yes,Yes,1,United States,California,Winterhaven,92283,32.852947,-114.850784,3663
5934-TSSAU,Female,51,No,No,Yes,Yes,3,United States,California,Landers,92285,34.341737,-116.539416,2182
3486-KHMLI,Male,53,No,No,No,Yes,1,United States,California,Adelanto,92301,34.667815,-117.536183,18980
6784-XYJAE,Female,38,No,No,No,No,0,United States,California,Fort Irwin,92310,35.349241,-116.770281,9465
3933-DQPWX,Female,48,No,No,No,No,0,United States,California,Barstow,92311,34.965648,-117.001509,31293
6661-EIPZC,Female,38,No,No,Yes,Yes,1,United States,California,Grand Terrace,92313,34.029175,-117.307211,11024
8957-THMOA,Female,40,No,No,No,Yes,3,United States,California,Big Bear City,92314,34.278967,-116.773825,9899
2251-PYLPB,Male,34,No,No,Yes,No,0,United States,California,Big Bear Lake,92315,34.242058,-116.89802,5447
5555-RNPGT,Male,61,No,No,No,Yes,3,United States,California,Bloomington,92316,34.059722,-117.39104,25995
1057-FOGLZ,Female,44,No,No,No,No,0,United States,California,Calimesa,92320,33.982787,-117.057627,7334
8087-LGYHQ,Male,40,No,No,No,No,0,United States,California,Crestline,92325,34.248061,-117.29028,10484
4137-BTIKL,Male,55,No,No,No,No,0,United States,California,Daggett,92327,34.875144,-116.821698,678
2190-BCXEC,Female,61,No,No,Yes,No,0,United States,California,Death Valley,92328,36.27688,-117.033326,443
6227-FBDXH,Male,50,No,No,Yes,No,0,United States,California,Essex,92332,34.9436,-115.287901,115
2911-WDXMV,Male,29,Yes,No,No,Yes,3,United States,California,Fontana,92335,34.087558,-117.464096,82630
4547-FZJWE,Male,24,Yes,No,Yes,No,0,United States,California,Forest Falls,92339,34.067699,-116.903891,958
7422-WNBTY,Male,35,No,No,Yes,No,0,United States,California,Green Valley Lake,92341,34.244411,-117.072654,317
0842-IWYCP,Female,19,Yes,No,No,No,0,United States,California,Helendale,92342,34.757783,-117.33997,4948
3521-HTQTV,Male,54,No,No,No,No,0,United States,California,Hesperia,92345,34.361387,-117.337509,68515
3744-ZBHON,Female,64,No,No,No,No,0,United States,California,Highland,92346,34.129677,-117.154277,48245
3373-DIUUN,Male,58,No,No,Yes,Yes,3,United States,California,Hinkley,92347,34.983808,-117.239306,1933
8383-SGHJU,Female,41,No,No,No,No,0,United States,California,Lake Arrowhead,92352,34.2565,-117.19335,9793
7607-QKKTJ,Male,25,Yes,No,Yes,Yes,2,United States,California,Loma Linda,92354,34.049315,-117.255974,18068
7707-PYBBH,Male,49,No,No,No,No,0,United States,California,Lucerne Valley,92356,34.508417,-116.856103,5256
8984-HPEMB,Female,58,No,No,No,No,0,United States,California,Lytle Creek,92358,34.238162,-117.534306,1090
4139-DETXS,Female,53,No,No,Yes,No,0,United States,California,Needles,92363,34.711224,-114.702256,5488
9779-DPNEJ,Female,59,No,No,Yes,Yes,3,United States,California,Nipton,92364,35.478736,-115.516984,162
9805-FILKB,Male,44,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
5793-YOLJN,Female,53,No,No,Yes,Yes,3,United States,California,Oro Grande,92368,34.647959,-117.296957,909
0673-IGUQO,Male,26,Yes,No,No,No,0,United States,California,Phelan,92371,34.441123,-117.537886,12463
4123-FCVCB,Female,23,Yes,No,No,No,0,United States,California,Pinon Hills,92372,34.459322,-117.629729,4280
8819-IMISP,Male,43,No,No,No,No,0,United States,California,Redlands,92373,34.003243,-117.138286,31230
8311-UEUAB,Female,24,Yes,No,Yes,No,0,United States,California,Rialto,92376,34.109775,-117.378904,75882
5858-EAFCZ,Male,45,No,No,No,No,0,United States,California,Rialto,92377,34.156758,-117.404686,18518
1163-ONYEY,Male,61,No,No,Yes,Yes,2,United States,California,Shoshone,92384,35.924252,-116.188668,87
5656-MJEFC,Male,48,No,No,Yes,No,0,United States,California,Victorville,92392,34.486835,-117.362274,63235
6082-OQFBA,Male,62,No,No,Yes,No,0,United States,California,Victorville,92394,34.567058,-117.362329,12083
8974-OVACP,Female,40,No,No,No,No,0,United States,California,Yermo,92398,35.013299,-116.834092,1195
4010-YLMVT,Female,25,Yes,No,No,No,0,United States,California,Yucaipa,92399,34.04597,-117.011825,41575
1379-FRVEB,Male,31,No,No,No,Yes,1,United States,California,San Bernardino,92401,34.105935,-117.2914,1779
8612-GXIDD,Male,55,No,No,Yes,Yes,3,United States,California,San Bernardino,92404,34.183286,-117.221722,53636
6288-CHQJB,Female,21,Yes,No,Yes,No,0,United States,California,San Bernardino,92405,34.142747,-117.300864,24644
8160-HOWOX,Female,30,No,No,No,No,0,United States,California,San Bernardino,92407,34.250069,-117.393949,49355
6648-INWPS,Male,30,No,No,Yes,Yes,3,United States,California,San Bernardino,92410,34.106922,-117.297553,44556
4223-BKEOR,Female,55,No,No,No,No,0,United States,California,San Bernardino,92411,34.122501,-117.320138,23146
1763-WQFUK,Male,45,No,No,No,No,0,United States,California,Riverside,92503,33.890046,-117.455583,71678
1391-UBDAR,Male,27,Yes,No,No,No,0,United States,California,Riverside,92504,33.9108,-117.398153,46550
8894-JVDCV,Female,39,No,No,No,No,0,United States,California,Riverside,92505,33.920907,-117.489426,38446
2023-VQFDL,Male,42,No,No,No,No,0,United States,California,Riverside,92506,33.930931,-117.361788,42425
1345-GKDZZ,Male,20,Yes,No,No,Yes,1,United States,California,Riverside,92507,33.976328,-117.319786,48649
2014-MKGMH,Female,45,No,No,No,No,0,United States,California,Riverside,92508,33.885499,-117.324959,17147
5628-FCGYG,Male,46,No,No,No,No,0,United States,California,Riverside,92509,34.004379,-117.447864,63999
2560-WBWXF,Male,45,No,No,No,No,0,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,1005
0248-IPDFW,Female,19,Yes,No,No,No,0,United States,California,Lake Elsinore,92530,33.655421,-117.391751,38519
7978-DKUQH,Female,26,Yes,No,Yes,No,0,United States,California,Lake Elsinore,92532,33.705836,-117.318204,4546
4335-UPJSI,Female,57,No,No,No,Yes,1,United States,California,Aguanga,92536,33.482243,-116.827173,2433
1784-EZDKJ,Male,31,No,No,Yes,No,0,United States,California,Hemet,92544,33.644585,-116.871544,39264
9297-FVVDH,Female,33,No,No,Yes,No,0,United States,California,Hemet,92545,33.734933,-117.044145,25694
8007-YYPWD,Female,52,No,No,No,No,0,United States,California,Homeland,92548,33.761894,-117.120868,4283
7101-HRBLJ,Female,25,Yes,No,Yes,No,0,United States,California,Idyllwild,92549,33.755039,-116.741796,3588
6635-CPNUN,Male,25,Yes,No,Yes,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205
5453-YBTWV,Male,52,No,No,Yes,Yes,2,United States,California,Moreno Valley,92557,33.970661,-117.255039,46214
5039-LZRQT,Female,52,No,No,No,No,0,United States,California,Mountain Center,92561,33.638645,-116.55783,1500
6418-PIQSP,Female,49,No,No,Yes,No,0,United States,California,Perris,92570,33.787298,-117.320676,36817
8220-OCUFY,Female,30,No,No,No,No,0,United States,California,Perris,92571,33.828289,-117.201666,26357
3995-WFCSM,Female,28,Yes,No,No,No,0,United States,California,San Jacinto,92582,33.806708,-117.02007,4456
1895-QTKDO,Female,38,No,No,No,No,0,United States,California,San Jacinto,92583,33.796568,-116.924723,21349
2038-OEQZH,Male,63,No,No,No,No,0,United States,California,Menifee,92584,33.653338,-117.178271,14068
1178-PZGAB,Female,45,No,No,No,No,0,United States,California,Sun City,92585,33.739412,-117.173334,8692
2626-VEEWG,Male,48,No,No,Yes,Yes,2,United States,California,Sun City,92587,33.69887,-117.25071,13151
1657-DYMBM,Male,35,No,No,Yes,No,0,United States,California,Temecula,92591,33.540604,-117.10909,25655
7311-MQJCH,Female,54,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
1136-XGEQU,Female,53,No,No,Yes,No,0,United States,California,Winchester,92596,33.657433,-117.04254,4093
2530-FMFXO,Male,38,No,No,Yes,Yes,1,United States,California,Irvine,92602,33.720359,-117.733655,2762
6844-DZKRF,Male,61,No,No,No,No,0,United States,California,Irvine,92604,33.688546,-117.788091,27369
5970-GHJAW,Male,40,No,No,Yes,Yes,2,United States,California,Irvine,92612,33.643095,-117.810896,41062
8879-XUAHX,Male,42,No,No,Yes,No,0,United States,California,Irvine,92614,33.680302,-117.833296,22499
3689-MOZGR,Female,30,No,No,No,No,0,United States,California,Irvine,92618,33.667145,-117.732135,6301
4195-PNGZS,Male,23,Yes,No,Yes,Yes,3,United States,California,Irvine,92620,33.716136,-117.752574,26419
5003-XZWWO,Male,32,No,No,Yes,No,0,United States,California,Capistrano Beach,92624,33.458754,-117.665104,7465
6922-NCEDI,Male,38,No,No,No,No,0,United States,California,Costa Mesa,92627,33.645672,-117.922613,62069
9891-NQDBD,Female,22,Yes,No,Yes,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176
6131-IUNXN,Female,47,No,No,Yes,Yes,2,United States,California,Huntington Beach,92646,33.666301,-117.969501,56517
8548-AWOFC,Male,21,Yes,No,Yes,No,0,United States,California,Huntington Beach,92647,33.723579,-118.005441,58764
9798-DRYDS,Female,52,No,No,Yes,No,0,United States,California,Huntington Beach,92648,33.679659,-118.016195,42663
8532-UEFWH,Male,61,No,No,Yes,Yes,2,United States,California,Huntington Beach,92649,33.721917,-118.043237,32304
6296-DDOOR,Female,19,Yes,No,No,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206
7951-VRDVK,Female,26,Yes,No,No,No,0,United States,California,Laguna Hills,92653,33.606899,-117.717854,48273
4815-YOSUK,Male,22,Yes,No,Yes,Yes,2,United States,California,Aliso Viejo,92656,33.571259,-117.731917,41237
4365-MSDYN,Male,38,No,No,Yes,No,0,United States,California,San Clemente,92672,33.429488,-117.609432,34946
7036-TYDEC,Female,44,No,No,No,No,0,United States,California,San Clemente,92673,33.4725,-117.584273,15297
5802-ADBRC,Female,57,No,No,Yes,No,0,United States,California,San Juan Capistrano,92675,33.521447,-117.602555,34321
8076-FEZKJ,Male,58,No,No,No,No,0,United States,California,Silverado,92676,33.782346,-117.635263,1859
5197-YPYBZ,Female,39,No,No,Yes,Yes,2,United States,California,Laguna Niguel,92677,33.529047,-117.701175,62103
4312-GVYNH,Female,46,No,No,Yes,No,0,United States,California,Westminster,92683,33.752591,-117.993661,88230
0839-JTCUD,Female,31,No,No,Yes,No,0,United States,California,Mission Viejo,92691,33.611945,-117.665867,46371
5494-WOZRZ,Female,40,No,No,Yes,No,0,United States,California,Mission Viejo,92692,33.60693,-117.644253,46227
2234-EOFPT,Male,48,No,No,Yes,No,0,United States,California,Santa Ana,92701,33.748478,-117.858918,58157
8619-IJNDK,Female,64,No,No,Yes,No,0,United States,California,Santa Ana,92703,33.748635,-117.906125,70011
8378-LKJAF,Male,34,No,No,Yes,Yes,1,United States,California,Santa Ana,92704,33.719869,-117.907063,91188
1153-GNOLC,Male,62,No,No,No,No,0,United States,California,Santa Ana,92707,33.714829,-117.872941,62634
3298-QEICA,Female,27,Yes,No,Yes,No,0,United States,California,Fountain Valley,92708,33.712036,-117.950113,54548
0788-DXBFY,Male,54,No,No,Yes,No,0,United States,California,Tustin,92780,33.735802,-117.818805,55062
3496-LFSZU,Male,40,No,No,Yes,No,0,United States,California,Anaheim,92801,33.844983,-117.952151,60553
5242-UOWHD,Male,24,Yes,No,Yes,Yes,2,United States,California,Anaheim,92802,33.807864,-117.923782,45086
6479-SZPLM,Male,26,Yes,No,Yes,Yes,2,United States,California,Anaheim,92805,33.830209,-117.906099,68802
8097-VBQTZ,Male,61,No,No,No,No,0,United States,California,Anaheim,92806,33.83796,-117.870494,34398
4500-HKANN,Male,33,No,No,Yes,No,0,United States,California,Anaheim,92807,33.848733,-117.788357,36301
9917-KWRBE,Female,28,Yes,No,Yes,No,0,United States,California,Anaheim,92808,33.850452,-117.726668,19629
2212-LYASK,Male,25,Yes,No,Yes,No,0,United States,California,Brea,92823,33.924143,-117.79387,1408
1393-IMKZG,Female,50,No,No,No,No,0,United States,California,Fullerton,92831,33.879983,-117.895482,34592
8069-RHUXK,Female,55,No,No,Yes,No,0,United States,California,Fullerton,92832,33.868316,-117.929029,24502
2908-WGAXL,Female,40,No,No,Yes,Yes,2,United States,California,Fullerton,92835,33.902211,-117.914922,21157
3378-AJRAO,Male,44,No,No,Yes,No,0,United States,California,Garden Grove,92840,33.787165,-117.931889,50641
6050-FFXES,Female,51,No,No,Yes,No,0,United States,California,Garden Grove,92844,33.766476,-117.969795,23481
0362-RAOQO,Female,48,No,No,No,No,0,United States,California,Norco,92860,33.925833,-117.559639,22443
9554-DFKIC,Male,50,No,No,Yes,Yes,2,United States,California,Villa Park,92861,33.817473,-117.810462,5935
5527-ACHSO,Female,38,No,No,No,No,0,United States,California,Orange,92865,33.828779,-117.848299,18058
0829-DDVLK,Female,58,No,No,No,No,0,United States,California,Orange,92866,33.784597,-117.844535,15396
1399-UBQIU,Male,35,No,No,No,No,0,United States,California,Orange,92867,33.81859,-117.821288,40915
1813-JLKWR,Female,47,No,No,Yes,No,0,United States,California,Orange,92868,33.787796,-117.875928,23172
9537-VHDTA,Female,42,No,No,No,Yes,3,United States,California,Corona,92879,33.893823,-117.531446,44875
4957-TIALW,Female,26,Yes,No,No,No,0,United States,California,Corona,92880,33.918043,-117.617809,16998
2054-PJOCK,Female,32,No,No,No,No,0,United States,California,Corona,92881,33.833686,-117.513063,21911
9150-HEPMB,Male,57,No,No,No,No,0,United States,California,Corona,92882,33.819385,-117.600213,60294
9030-QGZNL,Female,31,No,No,No,No,0,United States,California,Corona,92883,33.762351,-117.488725,13188
3126-WQMGH,Female,19,Yes,No,Yes,No,0,United States,California,Yorba Linda,92887,33.884073,-117.732197,20893
7176-WRTNX,Male,51,No,No,No,No,0,United States,California,Ventura,93004,34.278697,-119.167798,27381
9239-GZHZE,Female,25,Yes,No,Yes,No,0,United States,California,Carpinteria,93013,34.441398,-119.513163,17409
7205-BAIAD,Female,42,No,No,No,No,0,United States,California,Fillmore,93015,34.408161,-118.865111,16013
8064-RAVOH,Male,44,No,No,No,Yes,3,United States,California,Oxnard,93030,34.223244,-119.18012,79736
0219-QAERP,Male,33,No,No,Yes,No,0,United States,California,Oxnard,93033,34.156629,-119.117218,77791
8963-JLGJT,Male,20,Yes,No,No,Yes,1,United States,California,Santa Barbara,93105,34.037342,-119.80079,25771
2135-DQWAQ,Female,37,No,No,No,No,0,United States,California,Santa Barbara,93111,34.460197,-119.802602,16477
4056-QHXHZ,Female,49,No,No,Yes,Yes,2,United States,California,Goleta,93117,34.489983,-120.091246,49975
7401-JIXNM,Female,27,Yes,No,Yes,No,0,United States,California,Arvin,93203,35.116307,-118.817644,16206
9339-FIIJL,Male,57,No,No,Yes,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697
6670-MFRPK,Male,53,No,No,Yes,Yes,1,United States,California,Coalinga,93210,36.186867,-120.387793,18036
6177-PEVRA,Female,58,No,No,No,No,0,United States,California,Corcoran,93212,36.04533,-119.532424,23506
4813-HQMGZ,Female,54,No,No,Yes,No,0,United States,California,Ducor,93218,35.846067,-119.004073,823
7579-KKLOE,Male,59,No,No,Yes,No,0,United States,California,Earlimart,93219,35.858054,-119.305858,9318
8402-EIVQS,Male,40,No,No,Yes,No,0,United States,California,Frazier Park,93222,34.907911,-119.234281,1526
4947-DSMXK,Male,28,Yes,No,Yes,Yes,2,United States,California,Farmersville,93223,36.29878,-119.201028,8644
7245-NIIWQ,Female,53,No,No,No,No,0,United States,California,Fellows,93224,35.215731,-119.57013,626
0002-ORFBO,Female,37,No,No,Yes,No,0,United States,California,Frazier Park,93225,34.827662,-118.999073,4498
3324-OIRTO,Male,23,Yes,No,Yes,Yes,3,United States,California,Glennville,93226,35.735694,-118.738483,296
5414-OFQCB,Male,34,No,No,No,No,0,United States,California,Hanford,93230,36.29223,-119.622676,53204
4967-WPNCF,Male,36,No,No,No,No,0,United States,California,Huron,93234,36.217864,-120.080117,6918
8499-BRXTD,Male,28,Yes,No,No,No,0,United States,California,Kernville,93238,35.852892,-118.397782,1873
9154-QDGTH,Male,20,Yes,No,Yes,Yes,2,United States,California,Kettleman City,93239,35.996923,-120.000951,1809
8197-BFWVU,Female,62,No,No,Yes,No,0,United States,California,Lake Isabella,93240,35.607875,-118.466318,5564
2577-GVSIL,Male,61,No,No,Yes,No,0,United States,California,Lamont,93241,35.245035,-118.905553,15364
9367-OIUXP,Male,28,Yes,No,No,No,0,United States,California,Laton,93242,36.444232,-119.718285,2900
6770-UAYGJ,Female,23,Yes,No,Yes,Yes,2,United States,California,Lebec,93243,34.845861,-118.885163,1247
6463-HHXJR,Female,61,No,No,Yes,Yes,2,United States,California,Lemon Cove,93244,36.462671,-118.997291,293
7928-VJYAB,Male,44,No,No,Yes,Yes,1,United States,California,Lemoore,93245,36.303666,-119.825657,30419
1187-WILMM,Male,39,No,No,Yes,No,0,United States,California,Lindsay,93247,36.205465,-119.085807,15508
1306-RPWXZ,Female,60,No,No,No,Yes,3,United States,California,Mc Farland,93250,35.666886,-119.186717,10781
3097-PYWXL,Female,30,No,No,Yes,Yes,2,United States,California,New Cuyama,93254,34.956577,-119.750142,798
2266-SJNAT,Female,21,Yes,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
2972-YDYUW,Female,47,No,No,No,No,0,United States,California,Posey,93260,35.861928,-118.636698,266
1104-FEJAM,Male,52,No,No,Yes,Yes,2,United States,California,Richgrove,93261,35.809921,-119.127437,2956
2809-ILCYT,Female,56,No,No,Yes,No,0,United States,California,Sequoia National Park,93262,36.527243,-118.594938,56
5499-ECUTN,Female,49,No,No,Yes,No,0,United States,California,Shafter,93263,35.490705,-119.286833,15177
4981-FLTMF,Female,35,No,No,Yes,Yes,1,United States,California,Springville,93265,36.245926,-118.693138,3546
3113-IWHLC,Male,24,Yes,No,No,No,0,United States,California,Strathmore,93267,36.141319,-119.129075,5689
4277-BWBML,Male,48,No,No,Yes,Yes,2,United States,California,Three Rivers,93271,36.413433,-118.854708,2318
0234-TEVTT,Female,43,No,No,Yes,Yes,3,United States,California,Tulare,93274,36.185471,-119.375243,56101
